0.115098,0.115098,0.115098
0.116708,0.116708,0.116708
0.110079,0.110079,0.110079
0.108161,0.108161,0.108161
0.109717,0.109717,0.109717
0.124550,0.124550,0.124550
0.126376,0.126376,0.126376
0.120965,0.120965,0.120965
0.123248,0.123248,0.123248
0.130451,0.130451,0.130451
0.120555,0.120555,0.120555
0.124724,0.124724,0.124724
0.107523,0.107523,0.107523
0.130306,0.130306,0.130306
0.133174,0.133174,0.133174
0.112784,0.112784,0.112784
0.124028,0.124028,0.124028
0.130546,0.130546,0.130546
0.129231,0.129231,0.129231
0.142646,0.142646,0.142646
0.127152,0.127152,0.127152
0.124557,0.124557,0.124557
0.122176,0.122176,0.122176
0.136795,0.136795,0.136795
0.137618,0.137618,0.137618
0.141603,0.141603,0.141603
0.138886,0.138886,0.138886
0.127287,0.127287,0.127287
0.151205,0.151205,0.151205
0.143894,0.143894,0.143894
0.143852,0.143852,0.143852
0.133501,0.133501,0.133501
0.132958,0.132958,0.132958
0.130137,0.130137,0.130137
0.148509,0.148509,0.148509
0.142696,0.142696,0.142696
0.129571,0.129571,0.129571
0.143677,0.143677,0.143677
0.148684,0.148684,0.148684
0.156777,0.156777,0.156777
0.150883,0.150883,0.150883
0.137199,0.137199,0.137199
0.142874,0.142874,0.142874
0.149619,0.149619,0.149619
0.145383,0.145383,0.145383
0.144453,0.144453,0.144453
0.133609,0.133609,0.133609
0.138439,0.138439,0.138439
0.139422,0.139422,0.139422
0.124497,0.124497,0.124497
0.146490,0.146490,0.146490
0.151276,0.151276,0.151276
0.149057,0.149057,0.149057
0.135507,0.135507,0.135507
0.146708,0.146708,0.146708
0.149375,0.149375,0.149375
0.177776,0.177776,0.177776
0.148238,0.148238,0.148238
0.142980,0.142980,0.142980
0.139713,0.139713,0.139713
0.151036,0.151036,0.151036
0.162707,0.162707,0.162707
0.161970,0.161970,0.161970
0.143988,0.143988,0.143988
0.136433,0.136433,0.136433
0.146627,0.146627,0.146627
0.170536,0.170536,0.170536
0.172771,0.172771,0.172771
0.167876,0.167876,0.167876
0.172314,0.172314,0.172314
0.162870,0.162870,0.162870
0.156016,0.156016,0.156016
0.157669,0.157669,0.157669
0.165060,0.165060,0.165060
0.162892,0.162892,0.162892
0.160152,0.160152,0.160152
0.163666,0.163666,0.163666
0.148716,0.148716,0.148716
0.152560,0.152560,0.152560
0.169208,0.169208,0.169208
0.166614,0.166614,0.166614
0.153635,0.153635,0.153635
0.154094,0.154094,0.154094
0.157817,0.157817,0.157817
0.142784,0.142784,0.142784
0.156664,0.156664,0.156664
0.174283,0.174283,0.174283
0.152717,0.152717,0.152717
0.163719,0.163719,0.163719
0.159105,0.159105,0.159105
0.170207,0.170207,0.170207
0.156259,0.156259,0.156259
0.156914,0.156914,0.156914
0.165319,0.165319,0.165319
0.186144,0.186144,0.186144
0.165966,0.165966,0.165966
0.170920,0.170920,0.170920
0.172031,0.172031,0.172031
0.171219,0.171219,0.171219
0.166953,0.166953,0.166953
0.170537,0.170537,0.170537
0.167632,0.167632,0.167632
0.178387,0.178387,0.178387
0.180666,0.180666,0.180666
0.168051,0.168051,0.168051
0.159751,0.159751,0.159751
0.173996,0.173996,0.173996
0.184474,0.184474,0.184474
0.166621,0.166621,0.166621
0.159240,0.159240,0.159240
0.192876,0.192876,0.192876
0.169183,0.169183,0.169183
0.181038,0.181038,0.181038
0.171239,0.171239,0.171239
0.165995,0.165995,0.165995
0.159257,0.159257,0.159257
0.175265,0.175265,0.175265
0.168119,0.168119,0.168119
0.193623,0.193623,0.193623
0.188782,0.188782,0.188782
0.170564,0.170564,0.170564
0.168350,0.168350,0.168350
0.169340,0.169340,0.169340
0.177453,0.177453,0.177453
0.165441,0.165441,0.165441
0.162446,0.162446,0.162446
0.169170,0.169170,0.169170
0.168516,0.168516,0.168516
0.174096,0.174096,0.174096
0.162522,0.162522,0.162522
0.174204,0.174204,0.174204
0.170798,0.170798,0.170798
0.158033,0.158033,0.158033
0.145280,0.145280,0.145280
0.146800,0.146800,0.146800
0.145452,0.145452,0.145452
0.144477,0.144477,0.144477
0.133627,0.133627,0.133627
0.132275,0.132275,0.132275
0.125596,0.125596,0.125596
0.113190,0.113190,0.113190
0.110208,0.110208,0.110208
0.046994,0.046994,0.046994
0.048580,0.048580,0.048580
0.036771,0.036771,0.036771
0.045695,0.045695,0.045695
0.052254,0.052254,0.052254
0.052417,0.052417,0.052417
0.051833,0.051833,0.051833
0.062582,0.062582,0.062582
0.054930,0.054930,0.054930
0.048553,0.048553,0.048553
0.051519,0.051519,0.051519
0.054185,0.054185,0.054185
0.059032,0.059032,0.059032
0.058670,0.058670,0.058670
0.061573,0.061573,0.061573
0.069733,0.069733,0.069733
0.060627,0.060627,0.060627
0.063002,0.063002,0.063002
0.069860,0.069860,0.069860
0.069311,0.069311,0.069311
0.071165,0.071165,0.071165
0.074134,0.074134,0.074134
0.076889,0.076889,0.076889
0.065371,0.065371,0.065371
0.071014,0.071014,0.071014
0.076806,0.076806,0.076806
0.089276,0.089276,0.089276
0.082102,0.082102,0.082102
0.081108,0.081108,0.081108
0.074856,0.074856,0.074856
0.081179,0.081179,0.081179
0.073293,0.073293,0.073293
0.067622,0.067622,0.067622
0.085808,0.085808,0.085808
0.092121,0.092121,0.092121
0.082101,0.082101,0.082101
0.077278,0.077278,0.077278
0.073400,0.073400,0.073400
0.076664,0.076664,0.076664
0.057899,0.057899,0.057899
0.064921,0.064921,0.064921
0.080842,0.080842,0.080842
0.084253,0.084253,0.084253
0.086651,0.086651,0.086651
0.086345,0.086345,0.086345
0.078718,0.078718,0.078718
0.089832,0.089832,0.089832
0.088677,0.088677,0.088677
0.080594,0.080594,0.080594
0.100373,0.100373,0.100373
0.083839,0.083839,0.083839
0.077764,0.077764,0.077764
0.083769,0.083769,0.083769
0.076649,0.076649,0.076649
0.083989,0.083989,0.083989
0.088237,0.088237,0.088237
0.101593,0.101593,0.101593
0.090737,0.090737,0.090737
0.084957,0.084957,0.084957
0.101178,0.101178,0.101178
0.090127,0.090127,0.090127
0.080560,0.080560,0.080560
0.091037,0.091037,0.091037
0.088849,0.088849,0.088849
0.097014,0.097014,0.097014
0.100797,0.100797,0.100797
0.098541,0.098541,0.098541
0.104425,0.104425,0.104425
0.104248,0.104248,0.104248
0.086597,0.086597,0.086597
0.085149,0.085149,0.085149
0.087229,0.087229,0.087229
0.097513,0.097513,0.097513
0.083827,0.083827,0.083827
0.088109,0.088109,0.088109
0.092819,0.092819,0.092819
0.089194,0.089194,0.089194
0.093327,0.093327,0.093327
0.088373,0.088373,0.088373
0.105073,0.105073,0.105073
0.090978,0.090978,0.090978
0.101016,0.101016,0.101016
0.096642,0.096642,0.096642
0.093407,0.093407,0.093407
0.095821,0.095821,0.095821
0.127824,0.127824,0.127824
0.115410,0.115410,0.115410
0.105546,0.105546,0.105546
0.101607,0.101607,0.101607
0.106748,0.106748,0.106748
0.097743,0.097743,0.097743
0.105967,0.105967,0.105967
0.118018,0.118018,0.118018
0.099759,0.099759,0.099759
0.107861,0.107861,0.107861
0.094957,0.094957,0.094957
0.101505,0.101505,0.101505
0.120663,0.120663,0.120663
0.117575,0.117575,0.117575
0.117694,0.117694,0.117694
0.114956,0.114956,0.114956
0.111312,0.111312,0.111312
0.120327,0.120327,0.120327
0.123713,0.123713,0.123713
0.124813,0.124813,0.124813
0.106823,0.106823,0.106823
0.112371,0.112371,0.112371
0.118920,0.118920,0.118920
0.134864,0.134864,0.134864
0.112808,0.112808,0.112808
0.135151,0.135151,0.135151
0.129680,0.129680,0.129680
0.119473,0.119473,0.119473
0.120778,0.120778,0.120778
0.118827,0.118827,0.118827
0.114012,0.114012,0.114012
0.115847,0.115847,0.115847
0.119947,0.119947,0.119947
0.113246,0.113246,0.113246
0.116004,0.116004,0.116004
0.118198,0.118198,0.118198
0.123644,0.123644,0.123644
0.131256,0.131256,0.131256
0.126697,0.126697,0.126697
0.130021,0.130021,0.130021
0.137004,0.137004,0.137004
0.121819,0.121819,0.121819
0.117908,0.117908,0.117908
0.125864,0.125864,0.125864
0.132397,0.132397,0.132397
0.127065,0.127065,0.127065
0.138806,0.138806,0.138806
0.135593,0.135593,0.135593
0.131179,0.131179,0.131179
0.123941,0.123941,0.123941
0.138194,0.138194,0.138194
0.130524,0.130524,0.130524
0.136256,0.136256,0.136256
0.142307,0.142307,0.142307
0.140597,0.140597,0.140597
0.125257,0.125257,0.125257
0.133527,0.133527,0.133527
0.137594,0.137594,0.137594
0.140570,0.140570,0.140570
0.143717,0.143717,0.143717
0.144445,0.144445,0.144445
0.157322,0.157322,0.157322
0.136553,0.136553,0.136553
0.153929,0.153929,0.153929
0.152096,0.152096,0.152096
0.128109,0.128109,0.128109
0.149828,0.149828,0.149828
0.150013,0.150013,0.150013
0.163452,0.163452,0.163452
0.159282,0.159282,0.159282
0.149311,0.149311,0.149311
0.144107,0.144107,0.144107
0.161396,0.161396,0.161396
0.143877,0.143877,0.143877
0.137261,0.137261,0.137261
0.136933,0.136933,0.136933
0.133982,0.133982,0.133982
0.133401,0.133401,0.133401
0.132327,0.132327,0.132327
0.141986,0.141986,0.141986
0.149457,0.149457,0.149457
0.164470,0.164470,0.164470
0.158401,0.158401,0.158401
0.131116,0.131116,0.131116
0.138428,0.138428,0.138428
0.153788,0.153788,0.153788
0.151928,0.151928,0.151928
0.155426,0.155426,0.155426
0.148855,0.148855,0.148855
0.128687,0.128687,0.128687
0.166169,0.166169,0.166169
0.160840,0.160840,0.160840
0.138032,0.138032,0.138032
0.143506,0.143506,0.143506
0.132408,0.132408,0.132408
0.147120,0.147120,0.147120
0.155989,0.155989,0.155989
0.159253,0.159253,0.159253
0.163265,0.163265,0.163265
0.155031,0.155031,0.155031
0.149677,0.149677,0.149677
0.146930,0.146930,0.146930
0.157576,0.157576,0.157576
0.155604,0.155604,0.155604
0.155229,0.155229,0.155229
0.150623,0.150623,0.150623
0.156236,0.156236,0.156236
0.151500,0.151500,0.151500
0.160934,0.160934,0.160934
0.168170,0.168170,0.168170
0.163949,0.163949,0.163949
0.151370,0.151370,0.151370
0.162451,0.162451,0.162451
0.176653,0.176653,0.176653
0.162408,0.162408,0.162408
0.171661,0.171661,0.171661
0.170676,0.170676,0.170676
0.157796,0.157796,0.157796
0.145267,0.145267,0.145267
0.174785,0.174785,0.174785
0.170950,0.170950,0.170950
0.164101,0.164101,0.164101
0.165950,0.165950,0.165950
0.169101,0.169101,0.169101
0.170396,0.170396,0.170396
0.169785,0.169785,0.169785
0.181357,0.181357,0.181357
0.166176,0.166176,0.166176
0.157217,0.157217,0.157217
0.172459,0.172459,0.172459
0.164085,0.164085,0.164085
0.188622,0.188622,0.188622
0.184529,0.184529,0.184529
0.171006,0.171006,0.171006
0.174404,0.174404,0.174404
0.188317,0.188317,0.188317
0.185922,0.185922,0.185922
0.162345,0.162345,0.162345
0.165320,0.165320,0.165320
0.180207,0.180207,0.180207
0.178397,0.178397,0.178397
0.179540,0.179540,0.179540
0.176283,0.176283,0.176283
0.167399,0.167399,0.167399
0.165597,0.165597,0.165597
0.195047,0.195047,0.195047
0.193924,0.193924,0.193924
0.194356,0.194356,0.194356
0.176908,0.176908,0.176908
0.161839,0.161839,0.161839
0.174655,0.174655,0.174655
0.165043,0.165043,0.165043
0.167519,0.167519,0.167519
0.171901,0.171901,0.171901
0.175178,0.175178,0.175178
0.163582,0.163582,0.163582
0.166605,0.166605,0.166605
0.178159,0.178159,0.178159
0.179533,0.179533,0.179533
0.180001,0.180001,0.180001
0.174609,0.174609,0.174609
0.164576,0.164576,0.164576
0.144802,0.144802,0.144802
0.149295,0.149295,0.149295
0.162697,0.162697,0.162697
0.162134,0.162134,0.162134
0.141053,0.141053,0.141053
0.143568,0.143568,0.143568
0.138750,0.138750,0.138750
0.129416,0.129416,0.129416
0.113895,0.113895,0.113895
0.042574,0.042574,0.042574
0.051381,0.051381,0.051381
0.055037,0.055037,0.055037
0.038384,0.038384,0.038384
0.039066,0.039066,0.039066
0.035457,0.035457,0.035457
0.047888,0.047888,0.047888
0.063002,0.063002,0.063002
0.069022,0.069022,0.069022
0.061906,0.061906,0.061906
0.063791,0.063791,0.063791
0.058170,0.058170,0.058170
0.058785,0.058785,0.058785
0.076108,0.076108,0.076108
0.066111,0.066111,0.066111
0.066909,0.066909,0.066909
0.070013,0.070013,0.070013
0.068983,0.068983,0.068983
0.058206,0.058206,0.058206
0.063394,0.063394,0.063394
0.068483,0.068483,0.068483
0.060311,0.060311,0.060311
0.067470,0.067470,0.067470
0.070230,0.070230,0.070230
0.065512,0.065512,0.065512
0.072193,0.072193,0.072193
0.078065,0.078065,0.078065
0.089030,0.089030,0.089030
0.086250,0.086250,0.086250
0.070097,0.070097,0.070097
0.074332,0.074332,0.074332
0.063589,0.063589,0.063589
0.070238,0.070238,0.070238
0.084020,0.084020,0.084020
0.085093,0.085093,0.085093
0.075967,0.075967,0.075967
0.089902,0.089902,0.089902
0.079900,0.079900,0.079900
0.081431,0.081431,0.081431
0.070738,0.070738,0.070738
0.069478,0.069478,0.069478
0.085197,0.085197,0.085197
0.076287,0.076287,0.076287
0.081824,0.081824,0.081824
0.097266,0.097266,0.097266
0.088163,0.088163,0.088163
0.092681,0.092681,0.092681
0.098234,0.098234,0.098234
0.092618,0.092618,0.092618
0.085053,0.085053,0.085053
0.086234,0.086234,0.086234
0.079664,0.079664,0.079664
0.085260,0.085260,0.085260
0.091746,0.091746,0.091746
0.092235,0.092235,0.092235
0.093847,0.093847,0.093847
0.079491,0.079491,0.079491
0.080683,0.080683,0.080683
0.100644,0.100644,0.100644
0.098805,0.098805,0.098805
0.094386,0.094386,0.094386
0.088545,0.088545,0.088545
0.100648,0.100648,0.100648
0.087736,0.087736,0.087736
0.086378,0.086378,0.086378
0.087722,0.087722,0.087722
0.090254,0.090254,0.090254
0.091907,0.091907,0.091907
0.093099,0.093099,0.093099
0.089155,0.089155,0.089155
0.089898,0.089898,0.089898
0.088439,0.088439,0.088439
0.090827,0.090827,0.090827
0.092705,0.092705,0.092705
0.093258,0.093258,0.093258
0.114456,0.114456,0.114456
0.094093,0.094093,0.094093
0.097570,0.097570,0.097570
0.104451,0.104451,0.104451
0.109660,0.109660,0.109660
0.102886,0.102886,0.102886
0.104186,0.104186,0.104186
0.094834,0.094834,0.094834
0.096159,0.096159,0.096159
0.103527,0.103527,0.103527
0.114920,0.114920,0.114920
0.116741,0.116741,0.116741
0.115210,0.115210,0.115210
0.104668,0.104668,0.104668
0.116724,0.116724,0.116724
0.102126,0.102126,0.102126
0.110721,0.110721,0.110721
0.112126,0.112126,0.112126
0.104742,0.104742,0.104742
0.118575,0.118575,0.118575
0.104795,0.104795,0.104795
0.117466,0.117466,0.117466
0.119993,0.119993,0.119993
0.118877,0.118877,0.118877
0.113996,0.113996,0.113996
0.118238,0.118238,0.118238
0.115704,0.115704,0.115704
0.104609,0.104609,0.104609
0.114221,0.114221,0.114221
0.123683,0.123683,0.123683
0.110245,0.110245,0.110245
0.129570,0.129570,0.129570
0.136241,0.136241,0.136241
0.122898,0.122898,0.122898
0.098156,0.098156,0.098156
0.121206,0.121206,0.121206
0.136040,0.136040,0.136040
0.129865,0.129865,0.129865
0.119685,0.119685,0.119685
0.110646,0.110646,0.110646
0.107952,0.107952,0.107952
0.118626,0.118626,0.118626
0.140535,0.140535,0.140535
0.126381,0.126381,0.126381
0.115357,0.115357,0.115357
0.123044,0.123044,0.123044
0.126083,0.126083,0.126083
0.125756,0.125756,0.125756
0.117881,0.117881,0.117881
0.141724,0.141724,0.141724
0.141047,0.141047,0.141047
0.123023,0.123023,0.123023
0.117885,0.117885,0.117885
0.125678,0.125678,0.125678
0.122127,0.122127,0.122127
0.121344,0.121344,0.121344
0.124464,0.124464,0.124464
0.131648,0.131648,0.131648
0.122897,0.122897,0.122897
0.119746,0.119746,0.119746
0.130652,0.130652,0.130652
0.133727,0.133727,0.133727
0.133402,0.133402,0.133402
0.144015,0.144015,0.144015
0.130235,0.130235,0.130235
0.112959,0.112959,0.112959
0.132855,0.132855,0.132855
0.120579,0.120579,0.120579
0.121743,0.121743,0.121743
0.141012,0.141012,0.141012
0.146722,0.146722,0.146722
0.143540,0.143540,0.143540
0.121007,0.121007,0.121007
0.135798,0.135798,0.135798
0.153001,0.153001,0.153001
0.119285,0.119285,0.119285
0.132738,0.132738,0.132738
0.125525,0.125525,0.125525
0.133675,0.133675,0.133675
0.143778,0.143778,0.143778
0.144673,0.144673,0.144673
0.151681,0.151681,0.151681
0.147593,0.147593,0.147593
0.150732,0.150732,0.150732
0.149584,0.149584,0.149584
0.146934,0.146934,0.146934
0.144686,0.144686,0.144686
0.133707,0.133707,0.133707
0.135957,0.135957,0.135957
0.150284,0.150284,0.150284
0.163098,0.163098,0.163098
0.161715,0.161715,0.161715
0.160154,0.160154,0.160154
0.137489,0.137489,0.137489
0.143317,0.143317,0.143317
0.143369,0.143369,0.143369
0.135646,0.135646,0.135646
0.161438,0.161438,0.161438
0.160781,0.160781,0.160781
0.150178,0.150178,0.150178
0.155970,0.155970,0.155970
0.150078,0.150078,0.150078
0.143880,0.143880,0.143880
0.144213,0.144213,0.144213
0.145489,0.145489,0.145489
0.134684,0.134684,0.134684
0.145751,0.145751,0.145751
0.138512,0.138512,0.138512
0.157264,0.157264,0.157264
0.164224,0.164224,0.164224
0.155697,0.155697,0.155697
0.144248,0.144248,0.144248
0.143734,0.143734,0.143734
0.151081,0.151081,0.151081
0.151932,0.151932,0.151932
0.156698,0.156698,0.156698
0.158661,0.158661,0.158661
0.163984,0.163984,0.163984
0.169620,0.169620,0.169620
0.164119,0.164119,0.164119
0.161593,0.161593,0.161593
0.138326,0.138326,0.138326
0.146022,0.146022,0.146022
0.172361,0.172361,0.172361
0.168637,0.168637,0.168637
0.158002,0.158002,0.158002
0.156959,0.156959,0.156959
0.147399,0.147399,0.147399
0.150292,0.150292,0.150292
0.160313,0.160313,0.160313
0.171512,0.171512,0.171512
0.164956,0.164956,0.164956
0.156033,0.156033,0.156033
0.162589,0.162589,0.162589
0.169115,0.169115,0.169115
0.165305,0.165305,0.165305
0.178366,0.178366,0.178366
0.169516,0.169516,0.169516
0.158567,0.158567,0.158567
0.181646,0.181646,0.181646
0.160257,0.160257,0.160257
0.164923,0.164923,0.164923
0.179422,0.179422,0.179422
0.171672,0.171672,0.171672
0.174600,0.174600,0.174600
0.189154,0.189154,0.189154
0.165714,0.165714,0.165714
0.153899,0.153899,0.153899
0.167960,0.167960,0.167960
0.177508,0.177508,0.177508
0.192159,0.192159,0.192159
0.177697,0.177697,0.177697
0.176190,0.176190,0.176190
0.167871,0.167871,0.167871
0.184854,0.184854,0.184854
0.196583,0.196583,0.196583
0.185615,0.185615,0.185615
0.169755,0.169755,0.169755
0.175943,0.175943,0.175943
0.176301,0.176301,0.176301
0.174563,0.174563,0.174563
0.168431,0.168431,0.168431
0.170360,0.170360,0.170360
0.174581,0.174581,0.174581
0.183737,0.183737,0.183737
0.173039,0.173039,0.173039
0.172907,0.172907,0.172907
0.173491,0.173491,0.173491
0.182646,0.182646,0.182646
0.171764,0.171764,0.171764
0.170513,0.170513,0.170513
0.160002,0.160002,0.160002
0.163430,0.163430,0.163430
0.151005,0.151005,0.151005
0.151582,0.151582,0.151582
0.147773,0.147773,0.147773
0.143345,0.143345,0.143345
0.130051,0.130051,0.130051
0.128346,0.128346,0.128346
0.131696,0.131696,0.131696
0.111951,0.111951,0.111951
0.035560,0.035560,0.035560
0.036032,0.036032,0.036032
0.043013,0.043013,0.043013
0.038740,0.038740,0.038740
0.050791,0.050791,0.050791
0.043448,0.043448,0.043448
0.049024,0.049024,0.049024
0.064023,0.064023,0.064023
0.061039,0.061039,0.061039
0.058141,0.058141,0.058141
0.062223,0.062223,0.062223
0.063664,0.063664,0.063664
0.067183,0.067183,0.067183
0.078824,0.078824,0.078824
0.071369,0.071369,0.071369
0.080014,0.080014,0.080014
0.083724,0.083724,0.083724
0.078079,0.078079,0.078079
0.070553,0.070553,0.070553
0.059676,0.059676,0.059676
0.062945,0.062945,0.062945
0.069435,0.069435,0.069435
0.074721,0.074721,0.074721
0.076289,0.076289,0.076289
0.059313,0.059313,0.059313
0.064321,0.064321,0.064321
0.083384,0.083384,0.083384
0.080811,0.080811,0.080811
0.080980,0.080980,0.080980
0.083819,0.083819,0.083819
0.080860,0.080860,0.080860
0.073437,0.073437,0.073437
0.072549,0.072549,0.072549
0.093912,0.093912,0.093912
0.083427,0.083427,0.083427
0.078754,0.078754,0.078754
0.093106,0.093106,0.093106
0.085157,0.085157,0.085157
0.080002,0.080002,0.080002
0.076959,0.076959,0.076959
0.069359,0.069359,0.069359
0.071213,0.071213,0.071213
0.080179,0.080179,0.080179
0.093266,0.093266,0.093266
0.087385,0.087385,0.087385
0.073857,0.073857,0.073857
0.086550,0.086550,0.086550
0.080189,0.080189,0.080189
0.095833,0.095833,0.095833
0.085287,0.085287,0.085287
0.091332,0.091332,0.091332
0.095142,0.095142,0.095142
0.076620,0.076620,0.076620
0.082378,0.082378,0.082378
0.100558,0.100558,0.100558
0.082828,0.082828,0.082828
0.096250,0.096250,0.096250
0.079540,0.079540,0.079540
0.083033,0.083033,0.083033
0.085595,0.085595,0.085595
0.085303,0.085303,0.085303
0.098362,0.098362,0.098362
0.116446,0.116446,0.116446
0.083403,0.083403,0.083403
0.089974,0.089974,0.089974
0.088219,0.088219,0.088219
0.099603,0.099603,0.099603
0.096657,0.096657,0.096657
0.103094,0.103094,0.103094
0.081344,0.081344,0.081344
0.089128,0.089128,0.089128
0.104623,0.104623,0.104623
0.090673,0.090673,0.090673
0.101783,0.101783,0.101783
0.104834,0.104834,0.104834
0.112542,0.112542,0.112542
0.105199,0.105199,0.105199
0.103547,0.103547,0.103547
0.110078,0.110078,0.110078
0.112188,0.112188,0.112188
0.127964,0.127964,0.127964
0.116736,0.116736,0.116736
0.102598,0.102598,0.102598
0.093686,0.093686,0.093686
0.111543,0.111543,0.111543
0.108184,0.108184,0.108184
0.114581,0.114581,0.114581
0.101983,0.101983,0.101983
0.090418,0.090418,0.090418
0.108294,0.108294,0.108294
0.115213,0.115213,0.115213
0.118195,0.118195,0.118195
0.108074,0.108074,0.108074
0.107120,0.107120,0.107120
0.106831,0.106831,0.106831
0.102074,0.102074,0.102074
0.110499,0.110499,0.110499
0.115263,0.115263,0.115263
0.113485,0.113485,0.113485
0.115415,0.115415,0.115415
0.106716,0.106716,0.106716
0.120143,0.120143,0.120143
0.122342,0.122342,0.122342
0.112272,0.112272,0.112272
0.125809,0.125809,0.125809
0.108306,0.108306,0.108306
0.145315,0.145315,0.145315
0.129107,0.129107,0.129107
0.115239,0.115239,0.115239
0.111954,0.111954,0.111954
0.117873,0.117873,0.117873
0.127170,0.127170,0.127170
0.131962,0.131962,0.131962
0.122480,0.122480,0.122480
0.114896,0.114896,0.114896
0.124921,0.124921,0.124921
0.130346,0.130346,0.130346
0.123863,0.123863,0.123863
0.120760,0.120760,0.120760
0.125265,0.125265,0.125265
0.125268,0.125268,0.125268
0.108411,0.108411,0.108411
0.115229,0.115229,0.115229
0.122924,0.122924,0.122924
0.135089,0.135089,0.135089
0.132167,0.132167,0.132167
0.137484,0.137484,0.137484
0.132805,0.132805,0.132805
0.129227,0.129227,0.129227
0.132175,0.132175,0.132175
0.129622,0.129622,0.129622
0.120766,0.120766,0.120766
0.120990,0.120990,0.120990
0.120773,0.120773,0.120773
0.121779,0.121779,0.121779
0.131573,0.131573,0.131573
0.128767,0.128767,0.128767
0.119544,0.119544,0.119544
0.150636,0.150636,0.150636
0.132035,0.132035,0.132035
0.117875,0.117875,0.117875
0.137649,0.137649,0.137649
0.125487,0.125487,0.125487
0.133823,0.133823,0.133823
0.139765,0.139765,0.139765
0.135958,0.135958,0.135958
0.137480,0.137480,0.137480
0.127001,0.127001,0.127001
0.134380,0.134380,0.134380
0.147350,0.147350,0.147350
0.116346,0.116346,0.116346
0.133319,0.133319,0.133319
0.136986,0.136986,0.136986
0.143191,0.143191,0.143191
0.153167,0.153167,0.153167
0.164689,0.164689,0.164689
0.160645,0.160645,0.160645
0.141811,0.141811,0.141811
0.141031,0.141031,0.141031
0.147817,0.147817,0.147817
0.142586,0.142586,0.142586
0.151803,0.151803,0.151803
0.142642,0.142642,0.142642
0.132099,0.132099,0.132099
0.139405,0.139405,0.139405
